drug_1,drug_2,label
DB00353,DB00366,0
DB00817,DB04841,0
DB00152,DB08932,0
DB00620,DB06216,0
DB00778,DB01007,0
DB09238,DB06202,0
DB01247,DB00078,0
DB01261,DB00866,0
DB00502,DB00450,0
DB00900,DB06203,0
DB00056,DB00805,0
DB01037,DB00216,0
DB01559,DB00208,0
DB00437,DB01148,0
DB00517,DB01119,0
DB00670,DB00433,0
DB00754,DB05676,0
DB00671,DB00456,0
DB01355,DB01160,0
DB00872,DB00795,0
DB05521,DB00484,0
DB09118,DB00560,0
DB00448,DB00842,0
DB08808,DB00764,0
DB01071,DB06207,0
DB00105,DB01018,0
DB01420,DB00312,0
DB02709,DB00184,0
DB00495,DB00412,0
DB00465,DB00387,0
DB01222,DB00847,0
DB00721,DB06148,0
DB00028,DB00573,0
DB00539,DB01295,0
DB00850,DB00780,0
DB00561,DB00100,0
DB00928,DB01100,0
DB00710,DB00241,0
DB00620,DB00060,0
DB01626,DB00435,0
DB01401,DB01147,0
DB01191,DB01544,0
DB00081,DB01063,0
DB00843,DB00727,0
DB00935,DB06144,0
DB00666,DB00679,0
DB00768,DB01431,0
DB00260,DB00039,0
DB09078,DB00870,0
DB03796,DB00184,0
DB00446,DB00523,0
DB00201,DB00426,0
DB01591,DB00861,0
DB00200,DB08922,0
DB00818,DB04573,0
DB08918,DB00216,0
DB01124,DB11691,0
DB01113,DB01392,0
DB06626,DB00909,0
DB00994,DB00316,0
DB00939,DB01075,0
DB06795,DB00937,0
DB01227,DB04861,0
DB00876,DB00201,0
DB00747,DB00413,0
DB01431,DB01598,0
DB03619,DB00446,0
DB00922,DB04876,0
DB00889,DB09091,0
DB01214,DB00187,0
DB01437,DB00262,0
DB00928,DB00497,0
DB00485,DB00635,0
DB01169,DB00586,0
DB00893,DB01091,0
DB00320,DB01094,0
DB00451,DB01071,0
DB08911,DB00248,0
DB00115,DB00544,0
DB09517,DB01407,0
DB00200,DB01091,0
DB01618,DB00640,0
DB01223,DB00503,0
DB00410,DB06725,0
DB01099,DB01140,0
DB00956,DB01105,0
DB06401,DB00909,0
DB01205,DB00248,0
DB01331,DB00266,0
DB01015,DB00499,0
DB00153,DB00397,0
DB00245,DB01144,0
DB00849,DB00852,0
DB00276,DB00623,0
DB04839,DB00470,0
DB00039,DB01241,0
DB00158,DB00871,0
DB09071,DB01215,0
DB01138,DB06681,0
DB00843,DB01194,0
DB00433,DB00254,0
DB00655,DB00671,0
DB01043,DB00691,0
DB00630,DB09123,0
DB01167,DB00656,0
DB00835,DB00730,0
DB00570,DB00398,0
DB09112,DB01613,0
DB09241,DB09000,0
DB01214,DB11093,0
DB00653,DB00541,0
DB08865,DB00503,0
DB00762,DB01088,0
DB00665,DB13146,0
DB01191,DB04574,0
DB00963,DB01220,0
DB00376,DB06207,0
DB00355,DB01618,0
DB00540,DB00836,0
DB08911,DB01006,0
DB01067,DB03796,0
DB00653,DB00152,0
DB00925,DB04576,0
DB00775,DB00469,0
DB01215,DB08882,0
DB00912,DB08906,0
DB00810,DB00974,0
DB00448,DB01420,0
DB00409,DB01628,0
DB01620,DB01267,0
DB00239,DB01034,0
DB00391,DB00741,0
DB01288,DB08816,0
DB06262,DB01013,0
DB01337,DB01039,0
DB00818,DB06710,0
DB01102,DB00360,0
DB00669,DB00523,0
DB06813,DB00105,0
DB01132,DB01586,0
DB00731,DB00246,0
DB09014,DB05381,0
DB00810,DB00052,0
DB00694,DB01191,0
DB01364,DB06725,0
DB06271,DB00332,0
DB01281,DB00952,0
DB00618,DB06288,0
DB00529,DB09517,0
DB08439,DB00647,0
DB06713,DB00847,0
DB02638,DB00966,0
DB00402,DB00655,0
DB01216,DB00217,0
DB01132,DB01115,0
DB00445,DB00843,0
DB08912,DB00707,0
DB08899,DB00775,0
DB00850,DB00974,0
DB00078,DB00599,0
DB00551,DB11730,0
DB01205,DB08828,0
DB00817,DB00285,0
DB01124,DB01105,0
DB00890,DB00390,0
DB12924,DB00527,0
DB00252,DB00804,0
DB00443,DB08815,0
DB06681,DB00938,0
DB00908,DB00939,0
DB00468,DB01209,0
DB04743,DB00677,0
DB00849,DB00334,0
DB01032,DB00215,0
DB00328,DB01367,0
DB00882,DB06637,0
DB00700,DB00590,0
DB09000,DB00842,0
DB00481,DB01591,0
DB00105,DB01267,0
DB00277,DB00756,0
DB01049,DB00339,0
DB06595,DB01017,0
DB00949,DB04930,0
DB00753,DB00188,0
DB01623,DB02701,0
DB05265,DB00288,0
DB00887,DB00519,0
DB00496,DB06716,0
DB00907,DB00191,0
DB09167,DB01045,0
DB00465,DB08901,0
DB09396,DB00461,0
DB00603,DB01022,0
DB01098,DB01147,0
DB00047,DB01073,0
DB09000,DB00535,0
DB00603,DB00583,0
DB00247,DB01225,0
DB00013,DB01273,0
DB01184,DB05265,0
DB01075,DB11691,0
DB08897,DB04794,0
DB01656,DB01001,0
DB01159,DB01144,0
DB00323,DB00213,0
DB00142,DB01224,0
DB00849,DB00595,0
DB01067,DB00975,0
DB00623,DB03128,0
DB00819,DB00454,0
DB06702,DB00912,0
DB00751,DB02546,0
DB00535,DB00179,0
DB00356,DB00210,0
DB06595,DB01351,0
DB00087,DB01009,0
DB06212,DB00623,0
DB00426,DB00783,0
DB00759,DB01083,0
DB01299,DB09000,0
DB00813,DB00726,0
DB00459,DB00845,0
DB00861,DB00977,0
DB01037,DB00087,0
DB06702,DB00820,0
DB12001,DB00170,0
DB06709,DB00173,0
DB09462,DB00686,0
DB00099,DB00440,0
DB00465,DB00897,0
DB01544,DB09112,0
DB04573,DB00710,0
DB00835,DB00631,0
DB00068,DB00642,0
DB01336,DB01165,0
DB04899,DB00560,0
DB01277,DB00875,0
DB00607,DB00549,0
DB01102,DB00683,0
DB06700,DB01245,0
DB00401,DB08882,0
DB00549,DB00980,0
DB01329,DB01064,0
DB00467,DB00261,0
DB00232,DB00485,0
DB01195,DB00451,0
DB00170,DB00495,0
DB00893,DB00768,0
DB01102,DB00691,0
DB00187,DB00669,0
DB04967,DB00112,0
DB00775,DB01329,0
DB00731,DB01199,0
DB01129,DB06709,0
DB00653,DB00843,0
DB01586,DB00783,0
DB01586,DB00302,0
DB06779,DB01167,0
DB01022,DB00952,0
DB06274,DB00018,0
DB00922,DB00737,0
DB00962,DB03756,0
DB01205,DB01108,0
DB08911,DB00671,0
DB00967,DB00260,0
DB00379,DB01399,0
DB00060,DB00571,0
DB00665,DB00626,0
DB00284,DB08873,0
DB05676,DB01083,0
DB04899,DB06144,0
DB01003,DB09389,0
DB01100,DB01000,0
DB00288,DB04835,0
DB09396,DB01598,0
DB01216,DB00159,0
DB09123,DB00357,0
DB06706,DB09300,0
DB00696,DB04844,0
DB01193,DB09301,0
DB01143,DB00586,0
DB00573,DB00920,0
DB01268,DB00107,0
DB01209,DB01161,0
DB00228,DB00335,0
DB00694,DB01169,0
DB01285,DB00704,0
DB00749,DB00185,0
DB00357,DB00458,0
DB00275,DB00199,0
DB01018,DB00879,0
DB00677,DB08875,0
DB00202,DB01098,0
DB06016,DB00897,0
DB09300,DB06681,0
DB12267,DB01144,0
DB00784,DB00216,0
DB00963,DB09130,0
DB00936,DB01329,0
DB01094,DB00939,0
DB00671,DB00047,0
DB08828,DB01403,0
DB00759,DB00435,0
DB00039,DB00652,0
DB00222,DB04794,0
DB00768,DB00335,0
DB00870,DB00797,0
DB00477,DB00650,0
DB08922,DB08827,0
DB06772,DB05039,0
DB00040,DB01165,0
DB05316,DB00068,0
DB01124,DB01213,0
DB00251,DB00260,0
DB00529,DB00843,0
DB02709,DB01394,0
DB00177,DB01151,0
DB00852,DB00797,0
DB00877,DB00794,0
DB00916,DB11793,0
DB00339,DB01223,0
DB01161,DB01579,0
DB00387,DB01032,0
DB01414,DB00925,0
DB08954,DB08889,0
DB00751,DB00688,0
DB00710,DB00237,0
DB08918,DB03619,0
DB00745,DB00912,0
DB12924,DB00297,0
DB01001,DB09166,0
DB00988,DB00041,0
DB01229,DB00703,0
DB00013,DB00288,0
DB00908,DB00745,0
DB01303,DB00136,0
DB00014,DB00980,0
DB00396,DB01100,0
DB00545,DB00353,0
DB00008,DB00921,0
DB01147,DB00619,0
DB00963,DB00485,0
DB09112,DB00163,0
DB01182,DB00513,0
DB00561,DB00441,0
DB01253,DB01583,0
DB00975,DB06698,0
DB01403,DB01000,0
DB01110,DB01191,0
DB06663,DB00298,0
DB01053,DB00519,0
DB01222,DB00800,0
DB01591,DB01436,0
DB00710,DB00772,0
DB01381,DB00999,0
DB01328,DB06738,0
DB00234,DB00454,0
DB01024,DB00665,0
DB00960,DB00366,0
DB00081,DB00837,0
DB00353,DB00721,0
DB01618,DB00611,0
DB00822,DB00298,0
DB00916,DB00948,0
DB01137,DB00313,0
DB01075,DB08795,0
DB00449,DB00384,0
DB08865,DB00266,0
DB00152,DB09389,0
DB01261,DB01397,0
DB04839,DB02546,0
DB00564,DB00960,0
DB00221,DB01084,0
DB01216,DB00295,0
DB01628,DB00105,0
DB00458,DB00586,0
DB00903,DB00685,0
DB06637,DB01400,0
DB00052,DB08864,0
DB02703,DB01082,0
DB00677,DB00879,0
DB01072,DB12924,0
DB00293,DB00651,0
DB00918,DB00409,0
DB00974,DB00396,0
DB00861,DB00761,0
DB01603,DB00577,0
DB00851,DB04786,0
DB00513,DB00622,0
DB08873,DB00758,0
DB06691,DB00879,0
DB00374,DB09076,0
DB00501,DB00222,0
DB05351,DB00753,0
DB00700,DB00321,0
DB01074,DB01265,0
DB00354,DB01160,0
DB00259,DB00871,0
DB04552,DB08815,0
DB01338,DB00257,0
DB06777,DB00927,0
DB01076,DB01135,0
DB06725,DB00656,0
DB00170,DB00904,0
DB06719,DB01592,0
DB00235,DB01069,0
DB01248,DB01381,0
DB00723,DB01332,0
DB00818,DB00920,0
DB01010,DB00831,0
DB01075,DB01099,0
DB01452,DB01076,0
DB01208,DB00368,0
DB00723,DB12001,0
DB01233,DB00799,0
DB01211,DB00905,0
DB04855,DB00418,0
DB00537,DB00962,0
DB00521,DB00390,0
DB08901,DB09272,0
DB01285,DB00860,0
DB01299,DB01252,0
DB06637,DB01183,0
DB06271,DB00218,0
DB00142,DB00682,0
DB08795,DB00772,0
DB00692,DB01039,0
DB09079,DB00485,0
DB03619,DB04899,0
DB00122,DB00213,0
DB00435,DB09166,0
DB01452,DB01267,0
DB01068,DB00409,0
DB00536,DB09078,0
DB04835,DB00170,0
DB00604,DB00452,0
DB09301,DB01175,0
DB01435,DB01148,0
DB01589,DB01600,0
DB00794,DB00449,0
DB00333,DB00206,0
DB00247,DB00496,0
DB00939,DB00573,0
DB01047,DB00797,0
DB06626,DB00266,0
DB01248,DB00465,0
DB01199,DB06335,0
DB00656,DB01109,0
DB00737,DB05351,0
DB00422,DB01048,0
DB01622,DB01397,0
DB00184,DB01140,0
DB08910,DB01611,0
DB00462,DB01171,0
DB01209,DB00969,0
DB00603,DB00560,0
DB00517,DB01049,0
DB00712,DB06694,0
DB00671,DB00413,0
DB00917,DB00411,0
DB00890,DB00074,0
DB01436,DB06702,0
DB00019,DB00741,0
DB00081,DB01080,0
DB08882,DB01083,0
DB00695,DB00562,0
DB00869,DB00711,0
DB00039,DB00204,0
DB00862,DB01234,0
DB00717,DB01207,0
DB01033,DB01047,0
DB01236,DB04967,0
DB00790,DB00250,0
DB00319,DB00879,0
DB09060,DB00260,0
DB00465,DB00599,0
DB00417,DB08889,0
DB00262,DB00241,0
DB00903,DB01436,0
DB09074,DB00468,0
DB01381,DB00457,0
DB09097,DB00819,0
DB00846,DB04868,0
DB00967,DB01273,0
DB00829,DB00603,0
DB01223,DB01129,0
DB06271,DB06218,0
DB00078,DB01194,0
DB00708,DB06207,0
DB01331,DB01278,0
DB00136,DB01171,0
DB01100,DB01107,0
DB01217,DB00844,0
DB05265,DB00277,0
DB00953,DB00763,0
DB01073,DB08864,0
DB00121,DB01593,0
DB00909,DB01296,0
DB01397,DB00515,0
DB00438,DB08906,0
DB00410,DB00665,0
DB00675,DB06203,0
DB04855,DB00917,0
DB00289,DB01395,0
DB00963,DB00443,0
DB00110,DB00823,0
DB00530,DB00381,0
DB01156,DB00835,0
DB00221,DB00554,0
DB00605,DB00218,0
DB09323,DB00438,0
DB00900,DB09123,0
DB01024,DB08813,0
DB01213,DB00686,0
DB08882,DB01626,0
DB00552,DB00181,0
DB06663,DB00726,0
DB01381,DB00322,0
DB00319,DB00560,0
DB00015,DB01288,0
DB01353,DB00554,0
DB00284,DB00919,0
DB00315,DB08954,0
DB09167,DB00072,0
DB04786,DB00980,0
DB01076,DB00726,0
DB00393,DB00996,0
DB11730,DB05039,0
DB00332,DB01039,0
DB00407,DB01138,0
DB00404,DB01329,0
DB09130,DB06663,0
DB01559,DB00997,0
DB00604,DB06736,0
DB00877,DB01171,0
DB00289,DB00108,0
DB08439,DB00884,0
DB00788,DB01039,0
DB00257,DB08889,0
DB00797,DB00321,0
DB09167,DB09301,0
DB08795,DB00484,0
DB01113,DB00690,0
DB06725,DB00968,0
DB00871,DB00404,0
DB01119,DB00882,0
DB00239,DB00275,0
DB01592,DB00452,0
DB01054,DB00711,0
DB01399,DB00445,0
DB04861,DB00563,0
DB00686,DB01117,0
DB00254,DB00308,0
DB01608,DB01656,0
DB01017,DB00392,0
DB08907,DB01026,0
DB08881,DB01207,0
DB01878,DB00756,0
DB00243,DB08814,0
DB01227,DB01414,0
DB00938,DB00260,0
DB06335,DB00250,0
DB01007,DB01006,0
DB01238,DB00484,0
DB09272,DB06274,0
DB04839,DB00843,0
DB04946,DB06698,0
DB00723,DB05271,0
DB08901,DB00013,0
DB00457,DB00630,0
DB08808,DB01151,0
DB04794,DB00317,0
DB00755,DB09000,0
DB00523,DB08813,0
DB09078,DB00706,0
DB01138,DB00413,0
DB00850,DB00633,0
DB01183,DB00352,0
DB00759,DB00694,0
DB00773,DB00837,0
DB00626,DB00158,0
DB00126,DB00588,0
DB01226,DB00029,0
DB01147,DB00691,0
DB00948,DB00670,0
DB06271,DB11691,0
DB01110,DB01354,0
DB00028,DB01409,0
DB00170,DB01336,0
DB00850,DB00759,0
DB06777,DB05266,0
DB00415,DB00673,0
DB00762,DB04842,0
DB00763,DB00081,0
DB00915,DB00371,0
DB06691,DB09068,0
DB09128,DB00436,0
DB01328,DB01037,0
DB00438,DB00527,0
DB00927,DB01204,0
DB00054,DB00933,0
DB01337,DB00452,0
DB01229,DB01108,0
DB00401,DB00665,0
DB09118,DB00727,0
DB05271,DB00707,0
DB04967,DB08882,0
DB00648,DB00573,0
DB01241,DB00261,0
DB00241,DB00603,0
DB00043,DB00802,0
DB01199,DB08922,0
DB01222,DB00260,0
DB01072,DB00254,0
DB00218,DB01278,0
DB00724,DB00540,0
DB00742,DB00687,0
DB00352,DB00450,0
DB00211,DB00846,0
DB09389,DB00968,0
DB00354,DB01378,0
DB00152,DB00421,0
DB01234,DB06217,0
DB00433,DB04786,0
DB00379,DB00921,0
DB01244,DB00050,0
DB00708,DB13783,0
DB06218,DB05271,0
DB05316,DB00623,0
DB00775,DB00412,0
DB00586,DB00823,0
DB09241,DB00730,0
DB02703,DB00852,0
DB08815,DB05521,0
DB00069,DB00837,0
DB00108,DB06736,0
DB01253,DB00368,0
DB00916,DB00804,0
DB06404,DB00224,0
DB00939,DB01437,0
DB01233,DB01137,0
DB00686,DB09128,0
DB00469,DB01587,0
DB01186,DB02659,0
DB00652,DB00335,0
DB01048,DB01049,0
DB00882,DB01183,0
DB00217,DB01033,0
DB00410,DB01265,0
DB00313,DB01035,0
DB00450,DB08889,0
DB00656,DB00120,0
DB00637,DB01192,0
DB09462,DB01094,0
DB00551,DB00564,0
DB00318,DB00841,0
DB00015,DB00912,0
DB00384,DB01110,0
DB01234,DB01094,0
DB00408,DB00501,0
DB01248,DB01186,0
DB00845,DB00583,0
DB00999,DB09166,0
DB00700,DB00307,0
DB06719,DB00481,0
DB00310,DB09016,0
DB00247,DB00274,0
DB00072,DB00919,0
DB01155,DB00850,0
DB01132,DB00518,0
DB00655,DB00115,0
DB00967,DB00577,0
DB00998,DB00890,0
DB00234,DB00630,0
DB01160,DB00221,0
DB00854,DB01091,0
DB01026,DB00818,0
DB01595,DB01420,0
DB09016,DB00745,0
DB04841,DB01337,0
DB00346,DB00918,0
DB04570,DB00483,0
DB00798,DB00682,0
DB01140,DB00628,0
DB01013,DB04842,0
DB01429,DB05381,0
DB00200,DB01097,0
DB00564,DB00487,0
DB01878,DB00304,0
DB00398,DB00166,0
DB06589,DB00304,0
DB01579,DB01598,0
DB01194,DB00744,0
DB04876,DB00050,0
DB00966,DB00974,0
DB01005,DB00105,0
DB01108,DB01177,0
DB00483,DB09123,0
DB00748,DB09079,0
DB01143,DB01032,0
DB00998,DB00050,0
DB00078,DB00889,0
DB00884,DB01124,0
DB08906,DB00927,0
DB01199,DB00316,0
DB00837,DB00215,0
DB01587,DB08897,0
DB00197,DB06702,0
DB00753,DB01148,0
DB00177,DB01209,0
DB01010,DB00494,0
DB01299,DB00893,0
DB08827,DB11994,0
DB09093,DB00850,0
DB01370,DB00126,0
DB00935,DB00108,0
DB00366,DB02546,0
DB05351,DB00619,0
DB00087,DB00122,0
DB00770,DB01108,0
DB05521,DB04843,0
DB00410,DB01588,0
DB11793,DB06616,0
DB00706,DB00455,0
DB04908,DB01210,0
DB00376,DB01176,0
DB01414,DB01273,0
DB09014,DB06719,0
DB01071,DB01588,0
DB00854,DB01183,0
DB06288,DB00805,0
DB01114,DB00268,0
DB01171,DB00181,0
DB01611,DB01420,0
DB00295,DB00182,0
DB00871,DB00455,0
DB05676,DB00561,0
DB06288,DB01050,0
DB01273,DB06813,0
DB00548,DB00944,0
DB00366,DB12332,0
DB00588,DB00453,0
DB09093,DB00041,0
DB01129,DB00834,0
DB00650,DB00602,0
DB00814,DB01071,0
DB01049,DB00737,0
DB01087,DB00741,0
DB06777,DB00871,0
DB00360,DB06595,0
DB00631,DB00973,0
DB01073,DB00320,0
DB00231,DB00866,0
DB01336,DB00030,0
DB09300,DB00943,0
DB00821,DB00153,0
DB08439,DB00456,0
DB05676,DB00797,0
DB00390,DB00730,0
DB00774,DB00031,0
DB00041,DB13025,0
DB01409,DB00435,0
DB06712,DB00030,0
DB06802,DB01074,0
DB00297,DB00112,0
DB00814,DB01087,0
DB00677,DB00153,0
DB04920,DB00107,0
DB01409,DB00696,0
DB01355,DB09060,0
DB00536,DB00468,0
DB01234,DB00491,0
DB00692,DB00043,0
DB11793,DB00435,0
DB00640,DB00740,0
DB00115,DB00018,0
DB00734,DB00355,0
DB06144,DB00115,0
DB01586,DB00734,0
DB00620,DB01194,0
DB11994,DB00435,0
DB03756,DB00721,0
DB06802,DB00594,0
DB00628,DB00629,0
DB00561,DB01268,0
DB01069,DB00601,0
DB00338,DB01194,0
DB01437,DB00837,0
DB03128,DB06709,0
DB06736,DB09396,0
DB01621,DB00186,0
DB00247,DB00996,0
DB00837,DB00884,0
DB01618,DB00475,0
DB00602,DB00355,0
DB00293,DB00162,0
DB00973,DB00790,0
DB00535,DB01091,0
DB00068,DB00130,0
DB06589,DB04835,0
DB00302,DB00179,0
DB01143,DB01071,0
DB13872,DB00537,0
DB01239,DB01878,0
DB02659,DB00392,0
DB00320,DB00568,0
DB00115,DB00270,0
DB01624,DB00054,0
DB00221,DB00186,0
DB00673,DB00452,0
DB00251,DB00122,0
DB01277,DB01583,0
DB00563,DB01107,0
DB00068,DB00601,0
DB01233,DB01626,0
DB00163,DB00218,0
DB00163,DB00293,0
DB00280,DB03128,0
DB00307,DB00069,0
DB00562,DB08896,0
DB00415,DB00499,0
DB01100,DB01878,0
DB00665,DB01136,0
DB00552,DB00764,0
DB08827,DB06710,0
DB02703,DB00922,0
DB06709,DB00259,0
DB00814,DB01182,0
DB00274,DB00591,0
DB00456,DB01603,0
DB00922,DB11994,0
DB00100,DB02709,0
DB00136,DB01420,0
DB00519,DB00293,0
DB01338,DB00601,0
DB06268,DB06207,0
DB00607,DB01559,0
DB00744,DB00696,0
DB00747,DB00495,0
DB05294,DB00294,0
DB01212,DB00499,0
DB11793,DB01354,0
DB00358,DB01127,0
DB08808,DB00508,0
DB01393,DB00438,0
DB00951,DB00458,0
DB00050,DB04876,0
DB01161,DB06779,0
DB06663,DB01244,0
DB01162,DB01074,0
DB00454,DB01420,0
DB01594,DB06404,0
DB01162,DB00661,0
DB01029,DB01559,0
DB06700,DB01109,0
DB00993,DB00661,0
DB04876,DB01273,0
DB00320,DB00233,0
DB00441,DB06404,0
DB06772,DB00927,0
DB01213,DB00407,0
DB01576,DB01114,0
DB00483,DB01622,0
DB00467,DB08801,0
DB00717,DB01708,0
DB00503,DB01113,0
DB00360,DB06779,0
DB00199,DB00817,0
DB01355,DB00948,0
DB05294,DB06204,0
DB00544,DB01277,0
DB01127,DB00191,0
DB01622,DB01184,0
DB08907,DB08811,0
DB00582,DB01161,0
DB04967,DB00843,0
DB00822,DB01401,0
DB00539,DB01288,0
DB00247,DB00770,0
DB00256,DB01149,0
DB01212,DB00849,0
DB01395,DB01614,0
DB01039,DB00870,0
DB01023,DB00801,0
DB00999,DB01254,0
DB01189,DB01576,0
DB00707,DB00872,0
DB09068,DB08901,0
DB00483,DB06777,0
DB00419,DB01239,0
DB00448,DB04843,0
DB01015,DB00869,0
DB00559,DB00351,0
DB00153,DB01580,0
DB00939,DB00035,0
DB00744,DB00199,0
DB00925,DB01049,0
DB04574,DB00255,0
DB09238,DB01088,0
DB00570,DB00642,0
DB00248,DB00548,0
DB00707,DB06626,0
DB00889,DB01227,0
DB00244,DB00354,0
DB00430,DB01208,0
DB00633,DB00341,0
DB08901,DB00371,0
DB04272,DB01110,0
DB00843,DB00747,0
DB00770,DB06711,0
DB01197,DB00657,0
DB00230,DB00446,0
DB11994,DB00163,0
DB00674,DB00178,0
DB00939,DB00176,0
DB00420,DB00367,0
DB00268,DB06201,0
DB00845,DB00814,0
DB00193,DB05541,0
DB06702,DB01005,0
DB00730,DB09097,0
DB01023,DB06800,0
DB01103,DB00245,0
DB06016,DB00285,0
DB00056,DB00588,0
DB09112,DB00469,0
DB01400,DB00731,0
DB00801,DB01234,0
DB09071,DB00543,0
DB00547,DB00626,0
DB00655,DB00221,0
DB00411,DB00381,0
DB06176,DB00810,0
DB00393,DB09078,0
DB00630,DB01437,0
DB01429,DB04839,0
DB00796,DB11093,0
DB00126,DB00805,0
DB01295,DB00248,0
DB00577,DB01106,0
DB00884,DB00030,0
DB00275,DB00043,0
DB09112,DB00201,0
DB01114,DB00170,0
DB08954,DB00213,0
DB01618,DB00810,0
DB00928,DB01001,0
DB00554,DB01245,0
DB01247,DB06202,0
DB00915,DB00734,0
DB06777,DB00373,0
DB00986,DB00887,0
DB01277,DB04842,0
DB00426,DB00753,0
DB13179,DB00036,0
DB08865,DB00293,0
DB04899,DB00872,0
DB00303,DB01024,0
DB09242,DB00915,0
DB00458,DB00247,0
DB01192,DB00962,0
DB00407,DB00469,0
DB00936,DB00835,0
DB01363,DB09068,0
DB00563,DB00211,0
DB00724,DB00435,0
DB00035,DB01000,0
DB00854,DB06616,0
DB00759,DB01407,0
DB00694,DB00691,0
DB00745,DB00661,0
DB01283,DB00956,0
DB00690,DB01113,0
DB01084,DB00471,0
DB01133,DB01253,0
DB04855,DB01184,0
DB04855,DB00561,0
DB01119,DB00322,0
DB01238,DB00895,0
DB00996,DB01208,0
DB00159,DB00960,0
DB01126,DB00241,0
DB04786,DB00726,0
DB00598,DB01591,0
DB01624,DB01015,0
DB00491,DB00438,0
DB00747,DB01217,0
DB00340,DB00308,0
DB00675,DB00384,0
DB01194,DB00407,0
DB04876,DB01203,0
DB01406,DB00261,0
DB00778,DB00843,0
DB01037,DB00122,0
DB01278,DB01367,0
DB04896,DB00515,0
DB01062,DB06144,0
DB06335,DB01435,0
DB08901,DB00818,0
DB00277,DB00173,0
DB08932,DB09020,0
DB04842,DB00537,0
DB01558,DB00723,0
DB02659,DB00357,0
DB11133,DB00697,0
DB00865,DB01140,0
DB04839,DB00880,0
DB00397,DB01065,0
DB00851,DB08910,0
DB01591,DB00989,0
DB01118,DB00978,0
DB01107,DB00631,0
DB00973,DB01295,0
DB00882,DB01071,0
DB01194,DB01338,0
DB06212,DB00768,0
DB01037,DB00367,0
DB09020,DB00999,0
DB09128,DB01001,0
DB01628,DB00606,0
DB00547,DB09130,0
DB00216,DB01195,0
DB00087,DB00081,0
DB04835,DB00921,0
DB05351,DB00831,0
DB00210,DB00185,0
DB06217,DB06148,0
DB00980,DB01594,0
DB00266,DB00426,0
DB01580,DB00469,0
DB00472,DB00231,0
DB00210,DB01281,0
DB00202,DB09241,0
DB04842,DB06692,0
DB00626,DB01033,0
DB00802,DB00273,0
DB08882,DB00437,0
DB00890,DB09262,0
DB04576,DB05260,0
DB00028,DB04552,0
DB00721,DB08865,0
DB08828,DB00374,0
DB00749,DB00530,0
DB01014,DB00570,0
DB00688,DB06714,0
DB01338,DB00152,0
DB00040,DB00319,0
DB00774,DB09301,0
DB00200,DB00515,0
DB01242,DB00544,0
DB00040,DB01218,0
DB00555,DB00454,0
DB01113,DB00458,0
DB00028,DB01429,0
DB01108,DB00668,0
DB00921,DB01265,0
DB00176,DB00068,0
DB06211,DB01173,0
DB00804,DB00462,0
DB01226,DB00381,0
DB04930,DB11133,0
DB06681,DB00591,0
DB00257,DB00671,0
DB09073,DB08881,0
DB00549,DB00642,0
DB04574,DB00224,0
DB00749,DB00517,0
DB09073,DB00513,0
DB00261,DB00338,0
DB04743,DB00953,0
DB00098,DB01017,0
DB00606,DB00619,0
DB00313,DB01577,0
DB01356,DB00629,0
DB01002,DB00307,0
DB00438,DB01592,0
DB00495,DB00999,0
DB01354,DB01591,0
DB00425,DB08882,0
DB01240,DB00572,0
DB01075,DB00834,0
DB01081,DB00968,0
DB06692,DB00391,0
DB00462,DB01378,0
DB09091,DB00844,0
DB00974,DB00202,0
DB01414,DB00727,0
DB01171,DB00956,0
DB00302,DB00430,0
DB01006,DB06211,0
DB00527,DB00260,0
DB09123,DB01240,0
DB04842,DB00703,0
DB04786,DB01183,0
DB00686,DB08811,0
DB02709,DB00884,0
DB06335,DB01017,0
DB11093,DB00489,0
DB00043,DB01393,0
DB00540,DB06217,0
DB01593,DB00752,0
DB00802,DB00170,0
DB01356,DB00943,0
DB00181,DB01015,0
DB01267,DB00436,0
DB00999,DB00697,0
DB00603,DB00774,0
DB00988,DB00909,0
DB01240,DB09166,0
DB00993,DB00540,0
DB00982,DB00657,0
DB02638,DB00618,0
DB01207,DB00399,0
DB01017,DB06710,0
DB00257,DB00809,0
DB04794,DB01239,0
DB00877,DB05294,0
DB00669,DB01370,0
DB08922,DB00360,0
DB00817,DB00098,0
DB01245,DB00604,0
DB01296,DB00900,0
DB08922,DB00700,0
DB00407,DB00628,0
DB01216,DB01577,0
DB00521,DB00895,0
DB00633,DB00184,0
DB01592,DB00624,0
DB02638,DB00458,0
DB00935,DB00477,0
DB01328,DB01059,0
DB00615,DB01403,0
DB08899,DB01252,0
DB00944,DB00917,0
DB00893,DB00866,0
DB00046,DB00243,0
DB01337,DB01622,0
DB06211,DB00951,0
DB00221,DB00489,0
DB00537,DB06403,0
DB00650,DB00908,0
DB01240,DB00537,0
DB01196,DB06706,0
DB00796,DB00704,0
DB09112,DB00409,0
DB06271,DB00304,0
DB01336,DB01053,0
DB09123,DB00723,0
DB01412,DB00723,0
DB00313,DB00704,0
DB00692,DB01296,0
DB00904,DB01336,0
DB00915,DB00969,0
DB01039,DB01296,0
DB08814,DB00957,0
DB00752,DB00208,0
DB00673,DB00653,0
DB06016,DB06772,0
DB01194,DB00640,0
DB04839,DB00692,0
DB00959,DB00491,0
DB01075,DB06262,0
DB00319,DB00471,0
DB01594,DB00796,0
